neutral,we all know im not gonna make it to Thursday so ima stay home that day and watch Greys Anatomy
neutral,@TashJoeZA If you watch an hour of Comedy Central (Ch 122) you\u2019ll be able to recite all the \u2019Quickies\u2019 by heart tomorrow morning.
negative,@Zanzetsuken @bearman399 I have no one to drive me :( I am going to Amy\u2019s tomorrow to do Maths.
negative,@Raptors have no one to blame n the home opener loss - to the Pacers - Except themselves.  Lots of bad shots in the 4th!  #Toronto #Raptors
neutral,Links 1 Nov: What Does Apple\u2019s 10-K Filing Tell Us?: Apple has just filed it\u2019s annual 10-K with the SEC. For those unused to the arca...
neutral,Report: Romney to visit #BucksCounty Sunday as part of last minute push from the campaigns to the Philly suburbs. http://t.co/NHPIOJDv
positive,I hate sweating. Advantage of tropical islands. Sun. Advantage of Wisconsin is the coldness. http://t.co/77Y9vR0x
positive,@pariskennedy do it! I\u2019m one of those rare natural California bLondes . . . Open after.Nov 15.:) would love some CT anyways . . .
neutral,Miss America is coming to Buffalo on October 30th at the Theodore Roosevelt Museum and Historical Site from... http://t.co/QdkaZOLj
neutral,@jimrome you should get Peyton Manning or Drew Brees to talk about the Sunday night game.Or Sean Peyton to see how he\u2019s handling suspension
positive,@MittRomney Rally tomorrow morning\u002c Wisconsin\u2019s going red! #WIgop #RomneyRyan2012 #ProudConservative #tcot #Commit2Mitt
negative,Here\u2019s video of the unimaginable goalline fumble that may have cost Florida a shot at the National Championship: http://t.co/u5qX6P6F
neutral,@OfficialErza nope dang it! We decided Miss America in January because a couple of my teen sisters are  competing. Are you going?!
negative,Romney falsely claimed he saw his father march with MLK Jr. http://t.co/DrhKpGbN. Anything he won\u2019t lie about?
positive,@Bo0gieWo0gie  You can thank me now for an entertaining game next Monday night for the Steelers since you\u2019re playing the Chiefs
positive,I can\u2019t wait til Saturday! I\u2019ll be there 4 the pregame show tomorrow\u002ci love college gameday &I\u2019m glad Gameday is here at LSU!! GEAUX TIGERS!
positive,Looking forward to tomorrow night :) The Man Who Sold The World - David Bowie & the 1970\u2019s @ Showroom & Workstation http://t.co/AAYK0ivH
positive,@onedirection please cani have a tweet or retweet because it is my 11th birthday thank you love you ZAYN MALIK
neutral,lmao my last retweet\u002c I was popped from 6th grade to sophomore year\u002c Jr year I was doing something\u002c and Sr year\u002c you couldn\u2019t tell me shit
positive,Comedy Central starts beaming into SG from tomorrow on StarHub... And I am more than mildly excited abt it #tvnirvana
neutral,"Contraband on Blue Ray = $15 1st Season of Martin = $10 Sidney Poitier \""in the heat of the night\"" = $5 @ PS3 http://t.co/Ko4HWIQw"
positive,Off to Swansea tonight.  Hoping for sun on the beach tomorrow #optomistic
neutral,FTR\u002c re: OSU/Texas...the last half of the 4th quarter of the Fiesta Bowl was\u002c at the time\u002c the greatest then worst game I\u2019ve seen in person
positive,I\u2019m just waiting for tomorrow because Andy is going to make a triple double! @cavs @TweetQTube
neutral,LOL omg can we make Drew Brees the 6th 1D member?
neutral,@Ameera_StarFan tomorrow filming Wizards of Waverly place the movie 2 starts
positive,@ochocinco Pats fan here. How long are you in Tampa?  I fly in Friday night. Considering your budget\u002c I\u2019d love to buy you a cigar! #Generous
negative,@ToddWilliams I\u2019m not watch today :(\u002c but my friday going to be just for TVD
positive,@onedirection When you coming to Barcelona\u002c I think the 22 May but not sure.   I love you Zayn Malik!!
neutral,"\""@Scwale: Going to the Celtics game Wednesday. :D\""TAKE ME"
neutral,Day 3 and all the tray works in at F&B\u2019s in Oldham. Start wiring tomorrow #SparkingAt100Mph
positive,I have a whole day of history GCSE tomorrow great!
positive,Heading to @pac12 media day\u002c which gets underway shortly here in SF.  Good news early on\u002c with Stanford picked to finish 4th in media poll.
neutral,@gonk65 got a photoshoot day on this sat at NLC. Just mention cos you\u2019d asked abt piccies other wk. Let me know if you want a slot booked. D
positive,This Christmas\u002c all I\u2019m asking for is a trip to watch Miss America in January. It\u2019s the only thing I want.
negative,Watching the news about sandy.. makes my problem seem so small. Yet I had a headache all day. =\ on another note tom is my friday!
negative,All my thoughts and prayers go out to Sergei Bubka Jr. who fell from the 3rd-floor-apartment in Paris.
neutral,dati SOPA at PIPA\u002c ngayon Cyber Crime Law?! May i know what\u2019s the content of this law first? Boom\u002c charot!
neutral,Today is the 1st Int\u2019l Lennox-Gastaut Syndrome Awareness Day. Take a moment to learn about LGS. @LGS_Foundation http://t.co/rcFJKk5e
negative,Babe just left to Tucson. :( Won\u2019t see him till Saturday. #Badtime
positive,After Saturday bama\u2019s tide want be Rollin any more. GEAUX TIGERS!
positive,Happy All Saints Day.  One of our freshman led us in beautiful Litany of the Saints today.  Tomorrow\u002c we... http://t.co/9Z1ZZJMC
positive,Huge day of NBA tomorrow. Whoop. League pass is awesome.
neutral,See ya on 30 Rock on Thursday @ryanlochte! They just announced it during the GB-HOU game! :-)
negative,Maths topic test better be on Thursday or I\u2019ll be so angry at the teacher.
positive,Set your DVR\u2019s & VCR\u2019s\u002c @jessicaleccia is scheduled to make her guest appearance on 30 Rock next Thursday!
positive,What an Amazing Halloween Weekend! A lot of Great costumes! Can\u2019t wait for the big night This Wednesday! Underworld at Cinema!
positive,Can\u2019t wait for tomorrow night\u2019s Welcome to the Underworld party - I love Halloween!  The question is\u002c what... http://t.co/9R5rxD5L
neutral,There\u2019s gunna be tumbleweed going through Oldham tomorrow night cos everyone will be in birdcage wow
neutral,If we grabbed those people in the sun life stadium n place em in the orange bowl te stadium would look pack n louder
neutral,Today is 12 October 2012. Five years ago on 12 October 2007 the first Wizards Of Waverly Place episode ever premiered on Disney Channel.OMG.
positive,Even Elvis is going all out for Saturday! Can\u2019t wait! #derbyday @Chantellebrown3 @JessWemyss @Angela_Jade @JGod86 http://t.co/T8CNM1Gp
negative,My guess is that the Huntsman endorsement is a negative in the 4th District race. http://t.co/mIjelZ7y #utpol
negative,May jus have to fuck with those Hawks tomorrow! Niggas luv a deal
positive,Hawks vs rockets today\u002chawks vs thunder Sunday.so glad the NBA is back
negative,That @SportsCenter ride along with Les Miles was the most awkward piece of television ever. 2nd place is this HELLO piece.
neutral,@jcastilloj One Direction is going to be here on November 9.. Los Angeles won Bring 1D to US and Ellen giving tickets but you have to apply
neutral,Paid In Full\u002c Juice\u002c the Friday movies and ATL are classics.
positive,Going to the mall tomorrow to get some Xbox live for Tuesday and maybe some edo\u2019s. I wish I could have that stuff all day #mmm
positive,@philmcnulty @wsagfanzine  Soton v Everton originally Sat 3pm 19th Jan. rescheduled for the Monday 8pm. Nice one Sky. #thinkingofthefans
negative,@MikeAndMike Big Ben had the best rookie year out of all those quarterbacks and when he one his 2nd Super Bowl had a terrible line
neutral,Maidstone in Kent this Morning ! with an Alfa - Wisbech for a Honda  Tomorrow brings Swansea then return from... http://t.co/393qgGge
positive,@JamesSantelli @alisonbrie I think Thurs is good news\u002c though. Back with 30 Rock\u002c Parks and Rec where it fits in\u002c and not Fri death knell.
positive,Wondering how much i love my Lakers. $380 for two lower level tickets when they play the Mavs on Nov 24th!!  Thinking really hard about it..
neutral,#HalloweenSong now playing X Files\u002c Phantom of the Opera\u002c Halloween\u002c Friday the 13th\u002c Psycho\u002c Devil\u2019s Rejects - what are you listening to?
positive,@Harry_Styles is so damn cute!!! 1 day to go DIRECTIONERS!!!!!!!! It\u2019s coming out at 8 tomorrow!!!!!! Liam 2mm morning http://t.co/RVag067a
positive,Friday has arrived. I have to admit that Rebecca Black\u2019s song doesn\u2019t sound so lame when it\u2019s actually Friday.
neutral,Getting the kidz ready for Aaliyah\u2019s 2nd Birthday Party
neutral,Saturday night = horror movie marathon night with friends. The Devil Inside. Done. The Ring. Next up.
negative,The Devil Inside may be the worst movie I\u2019ve ever seen.
negative,@RackEmWillee they are saying if they don\u2019t put the Winter Classic on lock tomorrow with Michigan- we won\u2019t even have a season :(
neutral,@LittleBrahh Siiiiiii miiiija just gotta ask mi padres tomorrow morning:D
neutral,#Underworld: To the Fans of Underworld and Independent Art:As you may already know\u002c Underworld is once again in... http://t.co/1fpx5zAO
negative,Everything is the same with the Heat. LeBron can\u2019t play in the 4th\u002c Heat fans are still cocky as fuck\u002c and Chris Bosh STILL a raptor!!!!
negative,@CBSNews Oh PLEASE! He\u2019s been every political affiliation under the sun.    #RomneyRyan2012 and hey CBS one word: BENGHAZI now THAT\u2019S news.
neutral,Its going down this Sat. Bama vs LSU|Oregon vs USC|KSU vs OSU| and I have to watch Texas vs Texas Tech
neutral,Zayn\u002c will you really take me there? Wherever that may be. http://t.co/S89EXVYN
negative,Bottom of the 10th\u002c 2-2 count\u002c and security hassles the John 3:16 guy behind the plate.
positive,"@SetMeFreeBabe She has a new show starting tomorrow on ABC \""Malibu Country\"" looks funny. I set the DVR I\u2019m gonna check it out. #LoveHerToo"
neutral,Watching Red Tails ... for the 1st time
positive,I wish @MaggieKipi was going to Cowboys tomorrow. I miss her.
positive,Thank fuck it\u2019s Friday. To all the lads off to Newcastle have a good one. Wish I was coming with ya. #HavePlenty
negative,Report: Steelers can\u2019t find hotel\u002c to travel Sun.: The Pittsburgh Steelers will fly to New York only hours before playing the Giants ...
positive,We\u2019re so excited about the Firework display this Saturday at Tudor Grange Park from 6pm!  Did you know its the... http://t.co/bEKpvvQB
positive,Oooooooohhhhhhhh me likey Houston +6 tomorrow. Hope the numbers line up
negative,Let\u2019s all talk shit about the Thunder at school tomorrow now. Since they talk too much about the Lakers.
neutral,@LaurenDenise_13 it depends which one we wanna go too. may 16th she\u2019ll be in houston may 21st austin may 22 San antonio and may 25th dallas.
neutral,Gonna go to zumba with my mom Mondays Wednesdays nd Fridays then zumba at school on Thursday nd on Tuesday kettle bell work outs!
neutral,@JhaSanjay ROTFL my stomach hurts man. Damn! what a dim wit you are! Google kids4cash\u002c may be you will understand. What am i thinking! LOL
positive,Geaux Tigers!!! Come and tailgate with us at our Neighborhood Tailgate Party Saturday and enjoy yourselves to some Bloody Marys and Mimosas.
positive,@raykipo take Silver at the Hib cup. Great day. See you all @UKParachuting for the boogie starting tomorrow
neutral,If you still don\u2019t want to listen\u002c wait until Monday on iTunes at 5pm (GMT) you can listen all of the TMH songs.
neutral,2: Sun Records\u002c the birthplace of rock\u002c launch pad to careers of Elvis\u002c Cash\u002c Lewis and other early rock gods
neutral,That game will be on Sun night at 9 Eastern in LA and for Vancouver it\u2019s http://t.co/MXxHM3IP. #SEAvRSL tomorrow night at 10. #MLSPlayoffs
negative,@aBSTRVCT42 naaa i wrote on my ipod and im too lazy to convert it to my computer lol im recording it tomorrow
neutral,Drake & the weeknd all day tomorrow.
neutral,I may not be the biggest\u002c but im the realist -Yo Gotti
neutral,@mandy1258  Marky says the rumour is that MeatLoaf is going into CBB in January\u002c hope he\u2019s right lol he\u2019ll be hilarious xxxx
neutral,Iowa State has the chance to affect the National Championship game for the second year in a row this Saturday http://t.co/xMd70TJK
neutral,Watching Devil Inside for the 1st time tonight ?? OhBabyJesus
neutral,NLC procurement team will be attending the North Lincolnshire Business Network meeting on 25 October at the Kingsway Centre\u002c Scunthorpe.
neutral,"On the blog: Tues Meme \""Like This\u002c Try This\"" via http://t.co/YPB4v29s featuring Pretty Little Liars\u002c Unearthly & Sabrina the Teenage Witch"
negative,@kcondetoffees - All about opinions but Osman only played 45 mins on Wed too. Coleman not as good defensively as Hib or Nev.
positive,Had a great day on set of my new show  on Fox #MorningMarketplace. It premieres Monday during sweeps... Fingers crossed! @FoxRichmond #RVA
neutral,The #Bullshifter: Saw my father march with Martin Luther King http://t.co/eg74P92c then: did not see it w/ my own eyes. http://t.co/82uEWO46
positive,@uliwitness And Christmas\u002c good luck changing it! Other federal holidays include: Martin Luther King\u002c Jr Day in January
